meal_name,Proteins,Carbs,Fats,Calories,pseudo_target
Raw Low-Carb Dinner,88.97,224.11,59.32,1600.0,0.6118003
Fried Vegetarian Snack,89.91,223.21,59.43,1325.0,0.6117982
Baked Balanced Lunch,89.12,223.17,59.2,1416.0,0.611787
Grilled Low-Carb Dinner,99.77,249.89,66.89,1787.0,0.6117829
Steamed Paleo Lunch,84.04,208.75,55.62,1495.0,0.6117829
Fried Low-Carb Lunch,79.78,198.4,52.35,2239.0,0.61178184
Steamed Balanced Dinner,101.58,251.55,67.38,1710.0,0.61177623
Grilled Keto Breakfast,100.7,250.62,67.13,1765.0,0.6117688
Raw Vegetarian Dinner,100.57,251.68,66.88,1902.0,0.6117688
Raw Vegetarian Dinner,100.86,250.92,66.88,1658.0,0.6117688
Raw Paleo Lunch,69.71,174.44,46.5,1909.0,0.61174136
Fried Vegan Lunch,97.15,243.08,65.48,1957.0,0.611741
Boiled Vegetarian Breakfast,98.57,243.25,65.7,1669.0,0.61173934
Fried Vegetarian Snack,97.1,241.94,64.85,1438.0,0.61173046
Raw Paleo Breakfast,92.11,230.37,61.5,1597.0,0.61172587
Roasted Vegetarian Breakfast,92.98,231.97,62.33,1483.0,0.6117193
Steamed Low-Carb Snack,98.17,243.58,65.66,2911.0,0.6117171
Grilled Vegan Lunch,84.63,209.99,56.25,2859.0,0.6117065
Raw Vegetarian Lunch,97.73,243.32,65.15,1449.0,0.6117044
Baked Keto Dinner,81.64,203.77,54.55,1461.0,0.61170036
Raw Balanced Snack,100.52,251.1,66.46,1807.0,0.6116753
Raw Keto Dinner,79.9,199.55,53.37,1708.0,0.6116715
Raw Balanced Snack,100.73,252.86,67.23,2284.0,0.61165774
Fried Low-Carb Lunch,92.52,230.05,61.46,1537.0,0.6116498
Baked Vegetarian Dinner,92.48,233.34,61.91,2355.0,0.61162883
Raw Vegan Lunch,101.88,256.35,68.45,2038.0,0.6116246
Roasted Low-Carb Dinner,88.51,224.42,59.79,1448.0,0.611606
Boiled Vegan Snack,93.45,231.02,62.5,1403.0,0.61160326
Grilled Paleo Dinner,84.85,210.4,55.89,1723.0,0.6116017
Grilled Vegetarian Breakfast,100.64,251.57,67.11,1774.0,0.6116014
Roasted Low-Carb Dinner,96.38,243.61,64.8,1414.0,0.61159825
Fried Paleo Snack,89.57,222.29,59.22,1542.0,0.6115975
Roasted Keto Breakfast,87.32,219.32,58.25,1683.0,0.6115808
Fried Balanced Lunch,93.12,233.27,61.63,2201.0,0.6115707
Roasted Paleo Lunch,96.8,243.2,65.32,1331.0,0.61156785
Fried Vegan Dinner,100.72,252.91,67.39,2376.0,0.61155456
Baked Keto Dinner,92.09,232.77,61.85,1742.0,0.61155003
Baked Balanced Dinner,93.46,232.72,62.79,1706.0,0.6115453
Baked Balanced Lunch,101.89,255.2,68.44,2416.0,0.6115406
Grilled Keto Breakfast,79.03,199.29,52.77,2235.0,0.6115336
Roasted Keto Dinner,78.38,197.86,53.05,2444.0,0.6115336
Boiled Vegan Lunch,89.27,223.49,59.2,2144.0,0.6115211
Grilled Keto Dinner,100.24,250.44,66.53,1695.0,0.6115199
Steamed Keto Dinner,69.71,174.44,46.5,1960.0,0.6115069
Raw Keto Breakfast,96.23,239.9,63.8,1310.0,0.6114815
Boiled Balanced Snack,73.92,182.63,49.8,2037.0,0.61147994
Raw Paleo Breakfast,90.05,222.41,59.3,2228.0,0.6114779
Raw Keto Snack,84.34,208.19,55.91,1711.0,0.6114703
Roasted Balanced Dinner,82.94,208.19,55.25,3198.0,0.61146677
Steamed Vegetarian Dinner,88.67,222.87,59.17,1621.0,0.6114631
Raw Paleo Breakfast,93.09,232.12,62.57,2194.0,0.611445
Grilled Vegan Snack,82.28,204.55,54.34,1435.0,0.61143667
Roasted Keto Dinner,82.05,202.85,54.42,1455.0,0.61143667
Fried Vegan Lunch,83.91,210.18,55.37,2753.0,0.6114358
Raw Low-Carb Dinner,78.55,197.37,52.97,1855.0,0.6114358
Boiled Low-Carb Dinner,107.97,273.13,71.81,1689.0,0.61142373
Steamed Low-Carb Breakfast,102.78,257.25,68.1,1989.0,0.6114127
Steamed Keto Dinner,99.73,250.77,66.67,1841.0,0.611412
Raw Keto Dinner,108.01,271.13,72.2,1783.0,0.61139685
Grilled Low-Carb Lunch,96.74,242.58,64.82,2119.0,0.61138713
Grilled Keto Lunch,97.53,243.04,64.91,2015.0,0.61138713
Boiled Keto Snack,82.76,205.48,55.1,3112.0,0.61136556
Baked Paleo Breakfast,69.71,174.44,46.5,2088.0,0.6113644
Raw Vegan Dinner,69.71,174.44,46.5,1975.0,0.6113644
Raw Paleo Breakfast,88.68,223.41,58.94,2144.0,0.61135674
Grilled Keto Breakfast,108.84,268.74,72.2,1660.0,0.6113554
Raw Vegetarian Breakfast,108.42,270.02,72.11,1695.0,0.6113554
Raw Paleo Lunch,91.98,232.19,61.77,1755.0,0.6113443
Roasted Vegetarian Snack,100.65,251.24,67.49,2433.0,0.61133826
Grilled Balanced Dinner,88.87,222.15,59.48,2186.0,0.6113336
Roasted Balanced Snack,107.69,271.94,72.13,1628.0,0.61132747
Baked Keto Breakfast,98.0,242.86,64.97,1835.0,0.6113246
Boiled Vegetarian Breakfast,97.41,245.1,64.61,2340.0,0.61131704
Fried Vegan Snack,82.34,204.72,55.06,1386.0,0.61131674
Fried Keto Breakfast,95.65,239.19,64.27,1246.0,0.6113165
Raw Low-Carb Breakfast,69.71,174.44,46.5,1689.0,0.6113151
Roasted Balanced Lunch,69.71,174.44,46.5,1754.0,0.6113111
Raw Balanced Breakfast,75.04,188.0,50.04,1955.0,0.61130285
Fried Keto Breakfast,109.21,272.19,72.0,1632.0,0.61129975
Grilled Paleo Snack,87.78,217.81,57.99,1605.0,0.61129695
Grilled Paleo Breakfast,108.44,270.02,72.26,1708.0,0.61128974
Fried Paleo Breakfast,97.67,244.5,65.44,2922.0,0.61128145
Grilled Vegan Dinner,97.34,244.65,65.65,2813.0,0.61128145
Grilled Low-Carb Snack,89.65,223.76,60.29,1064.0,0.6112792
Steamed Paleo Breakfast,101.13,255.35,67.62,1559.0,0.61127645
Raw Paleo Snack,88.92,222.67,59.72,1423.0,0.6112738
Boiled Vegan Breakfast,83.89,209.26,55.57,1313.0,0.61127365
Raw Paleo Breakfast,101.51,254.99,67.59,1564.0,0.61125904
Steamed Vegan Lunch,97.2,243.82,65.39,1755.0,0.6112472
Steamed Balanced Breakfast,87.0,218.95,58.67,1793.0,0.6112467
Steamed Paleo Snack,81.48,203.7,54.55,1472.0,0.61124134
Steamed Low-Carb Dinner,69.71,174.44,46.5,1787.0,0.61124104
Fried Paleo Lunch,69.71,174.44,46.5,1663.0,0.611241
Steamed Vegan Dinner,82.01,204.42,54.55,1576.0,0.61123943
Boiled Low-Carb Dinner,100.4,250.63,66.62,2202.0,0.6112389
Raw Low-Carb Lunch,83.69,207.07,55.1,3173.0,0.6112378
Steamed Balanced Breakfast,92.72,231.28,61.14,1817.0,0.6112325
Grilled Balanced Lunch,107.98,271.86,72.14,1562.0,0.6112321
Grilled Low-Carb Dinner,81.78,205.45,54.36,1459.0,0.6112296
Raw Paleo Lunch,89.29,221.35,59.35,2071.0,0.6112199
Raw Balanced Snack,97.42,244.55,65.2,2953.0,0.61121184
Fried Vegan Breakfast,97.31,244.57,65.21,2865.0,0.61121184
Grilled Keto Snack,98.43,244.32,65.38,2899.0,0.61121184
Fried Low-Carb Snack,98.16,243.01,64.75,3007.0,0.61121184
Baked Keto Lunch,98.28,244.27,65.21,2800.0,0.61121184
Raw Vegetarian Dinner,97.68,243.94,65.42,2754.0,0.61121184
Baked Vegetarian Snack,97.53,244.73,64.94,2722.0,0.61121184
Baked Paleo Breakfast,97.7,242.16,64.79,2616.0,0.61121184
Roasted Low-Carb Snack,97.33,244.77,65.28,2949.0,0.61121184
Fried Low-Carb Snack,98.18,245.66,65.17,2901.0,0.61121184
Grilled Paleo Breakfast,97.97,241.67,65.26,2787.0,0.61121184
Baked Vegan Snack,88.6,221.8,59.57,2130.0,0.6112071
Roasted Vegetarian Dinner,79.48,199.37,52.8,1851.0,0.6112052
Steamed Keto Dinner,83.04,207.9,54.91,3255.0,0.6111972
Grilled Vegan Lunch,82.03,204.79,54.33,1258.0,0.6111799
Steamed Keto Snack,100.48,253.3,67.46,2533.0,0.6111756
Raw Vegan Dinner,100.59,252.8,67.15,2559.0,0.6111756
Steamed Balanced Dinner,108.41,269.78,72.24,1661.0,0.61117554
Fried Vegan Lunch,69.71,174.44,46.5,1787.0,0.6111739
Boiled Vegan Dinner,97.39,245.52,65.18,2011.0,0.6111606
Roasted Paleo Dinner,97.52,241.51,64.89,2031.0,0.6111606
Roasted Keto Snack,96.91,243.81,64.94,2085.0,0.6111606
Roasted Low-Carb Breakfast,97.15,242.7,64.75,1922.0,0.6111606
Raw Balanced Dinner,89.91,225.65,59.71,1448.0,0.6111584
Grilled Paleo Snack,107.99,271.97,72.35,1638.0,0.6111561
Roasted Keto Lunch,97.96,245.43,64.88,2881.0,0.61115056
Steamed Vegetarian Breakfast,82.37,205.43,54.56,1315.0,0.61113805
Boiled Balanced Dinner,89.43,222.62,59.66,2137.0,0.6111081
Boiled Paleo Dinner,94.12,237.0,62.48,1563.0,0.6111056
Fried Balanced Snack,90.38,222.38,60.21,1129.0,0.6111046
Boiled Balanced Snack,108.67,268.47,72.15,1898.0,0.61110336
Steamed Vegan Lunch,89.26,223.6,59.75,2088.0,0.6111023
Baked Balanced Dinner,83.91,209.16,56.25,1777.0,0.61110175
Raw Balanced Snack,83.21,206.34,54.93,3099.0,0.6111014
Fried Paleo Dinner,86.84,217.65,58.42,1651.0,0.61109793
Baked Keto Breakfast,89.45,225.73,60.03,1290.0,0.6110913
Fried Vegetarian Snack,86.65,214.53,57.36,1379.0,0.6110852
Baked Low-Carb Lunch,108.35,271.19,72.66,1840.0,0.61108154
Grilled Keto Dinner,98.09,245.57,64.77,1847.0,0.61107916
Steamed Low-Carb Lunch,87.04,217.28,57.93,1895.0,0.6110594
Grilled Keto Breakfast,79.14,195.92,52.67,2209.0,0.6110444
Roasted Vegan Dinner,92.54,231.52,61.48,1855.0,0.61104214
Grilled Keto Lunch,92.8,231.95,61.62,1626.0,0.61104214
Roasted Keto Snack,108.08,270.67,72.45,1840.0,0.6110379
Baked Low-Carb Lunch,86.32,217.95,58.49,1707.0,0.6110342
Steamed Vegetarian Breakfast,96.78,243.53,65.26,1973.0,0.61102617
Steamed Keto Lunch,82.89,206.84,54.87,3309.0,0.61102194
Baked Vegetarian Breakfast,100.13,250.27,66.49,1695.0,0.61101454
Fried Keto Breakfast,93.95,236.98,62.87,1787.0,0.6110116
Baked Low-Carb Lunch,97.36,242.3,64.8,1339.0,0.6110092
Raw Low-Carb Breakfast,101.58,252.15,66.83,1787.0,0.61100745
Baked Keto Breakfast,79.18,197.22,52.88,2157.0,0.611003
Fried Vegetarian Snack,83.02,204.43,54.96,3002.0,0.6110008
Roasted Paleo Lunch,102.51,254.36,68.9,2451.0,0.610998
Roasted Paleo Lunch,103.17,257.17,67.95,2286.0,0.610998
Baked Paleo Lunch,87.85,218.8,57.81,1729.0,0.610994
Grilled Low-Carb Dinner,101.28,251.12,67.37,2403.0,0.61098754
Boiled Low-Carb Snack,108.08,270.19,72.0,1781.0,0.61098754
Roasted Vegetarian Dinner,108.0,269.22,72.16,1561.0,0.61098754
Baked Vegetarian Breakfast,79.04,201.01,52.81,1812.0,0.6109856
Grilled Vegetarian Dinner,102.06,254.22,68.33,2376.0,0.6109726
Roasted Balanced Snack,101.67,254.51,67.58,2417.0,0.6109672
Fried Vegetarian Dinner,109.15,272.41,72.65,1823.0,0.61095977
Roasted Paleo Breakfast,101.04,249.47,67.21,2132.0,0.610956
Grilled Vegan Dinner,97.87,243.93,64.52,1588.0,0.61094993
Boiled Low-Carb Dinner,98.31,244.37,65.03,1244.0,0.6109499
Roasted Paleo Lunch,81.07,203.91,54.37,1549.0,0.61094534
Raw Vegetarian Lunch,88.96,224.05,59.22,1223.0,0.61094487
Steamed Keto Lunch,83.5,210.07,56.01,2884.0,0.6109405
Fried Keto Breakfast,85.96,212.89,57.7,1295.0,0.6109396
Baked Low-Carb Breakfast,83.16,207.29,55.59,3291.0,0.61093557
Grilled Low-Carb Lunch,100.89,251.05,67.02,2233.0,0.6109304
Steamed Vegan Snack,100.7,251.81,66.94,2071.0,0.6109304
Fried Keto Lunch,97.46,244.33,64.19,2137.0,0.6109269
Baked Vegetarian Snack,69.71,174.44,46.5,1497.0,0.610926
Boiled Balanced Dinner,96.7,242.89,64.26,2128.0,0.61091995
Steamed Vegan Breakfast,82.66,208.04,55.7,3177.0,0.6109152
Baked Keto Snack,100.32,250.23,67.48,2538.0,0.61090976
Fried Keto Snack,89.02,224.18,59.74,1425.0,0.61090016
Baked Balanced Lunch,96.99,241.64,64.82,2210.0,0.61089975
Steamed Balanced Snack,99.86,251.25,67.04,1852.0,0.6108991
Baked Vegan Dinner,96.89,242.26,64.08,3219.0,0.6108959
Raw Paleo Snack,97.76,242.91,65.06,2020.0,0.61088985
Fried Balanced Lunch,82.17,203.67,54.8,1729.0,0.6108881
Steamed Keto Dinner,88.91,220.93,59.17,1405.0,0.61088234
Roasted Keto Dinner,83.61,207.54,54.86,3277.0,0.61088055
Grilled Paleo Lunch,94.28,232.25,62.1,2096.0,0.6108768
Grilled Low-Carb Lunch,101.11,251.51,67.2,2545.0,0.61087346
Roasted Balanced Snack,100.6,250.6,68.04,2510.0,0.61087346
Grilled Vegan Dinner,100.93,253.23,67.81,2399.0,0.61087346
Steamed Vegan Breakfast,82.93,209.98,56.05,3124.0,0.6108673
Roasted Keto Lunch,86.49,218.74,57.98,1846.0,0.61086726
Baked Paleo Lunch,97.16,243.76,64.81,2993.0,0.61086327
Raw Balanced Lunch,82.46,203.12,54.66,1445.0,0.6108621
Raw Vegetarian Breakfast,100.5,253.92,67.52,2448.0,0.6108431
Fried Balanced Dinner,100.95,254.02,67.51,2201.0,0.61083716
Baked Vegan Lunch,97.18,244.65,65.01,3371.0,0.610835
Raw Keto Lunch,102.02,255.02,67.64,1657.0,0.6108241
Boiled Low-Carb Breakfast,100.97,250.67,66.48,2135.0,0.6108221
Roasted Paleo Dinner,100.52,251.23,66.47,2224.0,0.6108221
Steamed Paleo Lunch,88.46,220.81,59.11,1540.0,0.6108184
Grilled Low-Carb Lunch,89.31,222.4,59.35,1657.0,0.6108184
Steamed Balanced Breakfast,102.34,256.32,68.45,2416.0,0.6108165
Roasted Balanced Snack,102.51,255.7,68.52,2179.0,0.6107953
Roasted Balanced Dinner,89.1,224.59,59.49,1434.0,0.6107887
Steamed Balanced Lunch,83.25,210.95,56.09,1568.0,0.6107844
Raw Keto Dinner,84.14,210.52,56.01,2127.0,0.610784
Baked Low-Carb Breakfast,84.56,210.03,56.19,1150.0,0.61077553
Fried Balanced Snack,100.84,252.42,67.8,2398.0,0.6107705
Grilled Paleo Dinner,89.11,220.73,59.47,1502.0,0.61076975
Baked Keto Breakfast,98.07,244.17,64.77,1316.0,0.61076856
Boiled Low-Carb Snack,97.59,242.54,64.91,1348.0,0.61076134
Baked Paleo Dinner,81.9,204.45,55.07,1483.0,0.61076003
Fried Vegan Dinner,84.16,208.42,55.61,1427.0,0.6107572
Roasted Vegan Snack,96.7,244.5,64.79,2106.0,0.6107533
Raw Paleo Snack,101.16,253.32,67.75,2174.0,0.6107508
Fried Vegetarian Lunch,102.7,256.07,67.7,2395.0,0.61072886
Fried Vegan Dinner,98.07,245.63,65.44,2686.0,0.6107163
Grilled Vegan Snack,80.92,204.16,54.55,1565.0,0.61071587
Steamed Low-Carb Snack,100.34,249.47,66.73,1831.0,0.6107078
Steamed Vegan Lunch,82.0,203.39,54.57,1653.0,0.61070615
Steamed Keto Snack,97.08,245.16,65.68,1393.0,0.6106917
Boiled Keto Lunch,97.69,244.85,65.25,1477.0,0.6106917
Grilled Balanced Snack,69.71,174.44,46.5,1747.0,0.61068726
Steamed Paleo Snack,97.26,241.9,64.3,3323.0,0.61068225
Steamed Vegetarian Lunch,100.74,251.8,67.52,2267.0,0.61067826
Baked Paleo Snack,98.0,244.71,65.19,3076.0,0.61067754
Raw Paleo Breakfast,89.25,222.21,58.85,2182.0,0.6106681
Boiled Keto Lunch,82.81,208.96,55.0,3104.0,0.6106643
Steamed Keto Lunch,97.42,244.67,65.02,1229.0,0.61066073
Steamed Low-Carb Snack,97.44,241.54,65.61,2236.0,0.6106607
Grilled Keto Lunch,90.34,224.2,59.64,1030.0,0.6106518
Boiled Vegan Dinner,90.41,223.88,59.25,1342.0,0.6106518
Grilled Vegan Lunch,93.13,232.55,61.9,1539.0,0.6106429
Raw Keto Snack,89.85,221.18,59.13,2086.0,0.61063284
Fried Low-Carb Dinner,92.83,234.85,62.46,2662.0,0.610632
Baked Vegan Dinner,96.6,240.44,63.97,3289.0,0.61062515
Boiled Keto Breakfast,108.79,268.57,72.37,1762.0,0.6106245
Raw Vegan Breakfast,89.73,225.21,59.64,1222.0,0.6106218
Roasted Vegetarian Dinner,90.08,224.05,59.68,1228.0,0.6106218
Raw Keto Snack,78.52,196.75,53.27,2128.0,0.6106187
Grilled Vegan Dinner,89.91,222.48,59.3,2152.0,0.61061776
Raw Vegan Dinner,88.93,224.77,59.56,2031.0,0.61060834
Roasted Vegetarian Snack,92.61,231.24,62.03,1478.0,0.6106016
Roasted Vegan Snack,97.31,243.8,64.79,1953.0,0.6105994
Boiled Vegan Dinner,89.5,223.13,59.95,1267.0,0.61059713
Raw Low-Carb Dinner,89.93,225.3,59.82,1423.0,0.61059713
Boiled Vegetarian Lunch,89.45,225.24,59.69,1234.0,0.61059713
Fried Paleo Dinner,89.51,222.45,59.42,1347.0,0.61059713
Grilled Keto Dinner,89.86,223.91,60.15,1385.0,0.61059713
Boiled Vegetarian Breakfast,100.97,251.34,67.12,2068.0,0.6105957
Fried Vegetarian Dinner,69.71,174.44,46.5,1620.0,0.61059374
Steamed Vegetarian Breakfast,97.67,243.02,65.74,3022.0,0.61058116
Roasted Keto Snack,101.84,253.57,68.05,2401.0,0.610572
Steamed Paleo Breakfast,69.71,174.44,46.5,1774.0,0.610571
Roasted Keto Breakfast,89.24,222.5,60.21,1258.0,0.61057055
Steamed Low-Carb Lunch,85.13,214.15,57.4,1173.0,0.6105658
Fried Vegan Breakfast,92.38,233.27,61.39,1530.0,0.6105475
Boiled Vegetarian Dinner,107.77,269.99,72.36,1855.0,0.6105453
Grilled Balanced Snack,98.27,242.67,65.37,1338.0,0.6105448
Roasted Paleo Snack,98.08,241.59,65.09,1262.0,0.6105448
Boiled Balanced Dinner,82.67,208.98,55.24,3126.0,0.610534
Grilled Vegan Snack,82.62,206.45,55.36,3320.0,0.610534
Steamed Vegetarian Lunch,82.27,205.48,54.84,1710.0,0.6105321
Baked Low-Carb Dinner,82.73,205.77,55.39,3299.0,0.6105271
Baked Low-Carb Snack,96.97,243.47,64.83,2081.0,0.6105166
Grilled Balanced Breakfast,89.43,222.84,59.83,1296.0,0.6105125
Boiled Balanced Snack,93.01,232.91,61.88,1669.0,0.6105104
Baked Vegetarian Dinner,92.43,232.54,62.12,2189.0,0.6105005
Boiled Low-Carb Dinner,101.38,252.04,66.97,2429.0,0.61049706
Fried Paleo Breakfast,88.61,222.01,59.65,2099.0,0.6104966
Boiled Keto Breakfast,74.07,182.65,49.43,1980.0,0.610491
Boiled Balanced Lunch,99.18,243.29,65.29,1580.0,0.61048996
Baked Paleo Snack,97.64,241.28,65.08,2387.0,0.6104883
Boiled Low-Carb Breakfast,83.89,210.22,56.55,1728.0,0.6104848
Steamed Balanced Lunch,73.78,184.81,49.32,2128.0,0.6104842
Grilled Vegetarian Lunch,81.04,204.44,54.41,1587.0,0.61047834
Roasted Balanced Breakfast,84.38,208.92,55.88,1322.0,0.61047786
Boiled Paleo Lunch,80.81,202.99,54.52,1559.0,0.61047566
Grilled Balanced Dinner,101.48,252.77,67.21,2398.0,0.6104631
Roasted Paleo Snack,97.05,240.16,63.63,1276.0,0.6104531
Boiled Balanced Snack,92.88,232.22,62.04,2105.0,0.6104484
Roasted Low-Carb Snack,97.44,244.45,64.75,2225.0,0.610447
Boiled Vegan Dinner,96.15,242.23,64.56,2135.0,0.610447
Baked Low-Carb Lunch,83.06,206.77,55.07,3281.0,0.6104443
Steamed Vegetarian Breakfast,107.77,271.23,72.52,1643.0,0.61044294
Raw Low-Carb Lunch,69.71,174.44,46.5,1436.0,0.6104415
Fried Vegan Lunch,98.4,245.72,65.09,1493.0,0.61043906
Baked Low-Carb Dinner,100.4,248.94,66.43,1721.0,0.6104359
Boiled Vegetarian Snack,82.98,207.2,55.35,3228.0,0.6104358
Grilled Paleo Breakfast,102.12,255.97,68.35,2402.0,0.61042136
Steamed Balanced Dinner,89.4,223.88,59.89,1307.0,0.61041725
Raw Paleo Snack,89.27,222.53,59.96,1277.0,0.6104078
Roasted Balanced Dinner,69.71,174.44,46.5,1864.0,0.6103911
Raw Low-Carb Breakfast,96.68,242.33,64.92,1419.0,0.61038786
Raw Vegan Breakfast,93.54,231.25,61.69,2106.0,0.6103851
Raw Vegan Dinner,93.21,232.3,62.0,2102.0,0.6103851
Baked Paleo Breakfast,93.51,232.85,62.06,2163.0,0.6103851
Fried Paleo Snack,85.89,217.65,58.01,1839.0,0.6103775
Baked Paleo Lunch,107.59,270.12,72.17,1341.0,0.61037385
Raw Vegetarian Lunch,84.78,213.12,56.54,1461.0,0.61036694
Steamed Vegan Dinner,82.27,210.51,55.23,2003.0,0.6103663
Boiled Vegetarian Snack,83.31,205.43,55.28,3139.0,0.6103583
Roasted Low-Carb Dinner,108.58,271.44,72.15,1458.0,0.610354
Grilled Paleo Snack,89.45,222.69,59.01,2172.0,0.61034065
Steamed Balanced Snack,97.47,244.51,64.34,2004.0,0.6103344
Raw Low-Carb Lunch,89.32,221.34,59.07,1550.0,0.61033094
Boiled Vegan Breakfast,80.35,202.11,53.95,2466.0,0.61033046
Grilled Low-Carb Dinner,82.51,203.9,54.23,1475.0,0.610323
Roasted Vegetarian Lunch,94.75,235.22,62.41,2046.0,0.6103221
Raw Balanced Snack,87.23,219.27,57.86,1959.0,0.610298
Steamed Balanced Dinner,69.71,174.44,46.5,1784.0,0.61029106
Fried Paleo Snack,96.87,242.68,65.23,3341.0,0.6102847
Baked Vegan Snack,89.69,223.91,59.9,1173.0,0.610281
Boiled Paleo Lunch,69.71,174.44,46.5,1849.0,0.61027473
Raw Vegan Lunch,69.71,174.44,46.5,1726.0,0.610274
Fried Vegan Dinner,84.14,210.32,55.96,3134.0,0.6102707
Fried Paleo Snack,93.67,234.63,62.87,1744.0,0.61026025
Fried Vegan Snack,108.17,272.08,72.39,1351.0,0.61025983
Grilled Paleo Lunch,81.67,204.53,54.68,1723.0,0.61024636
Boiled Paleo Breakfast,85.93,216.05,57.44,1349.0,0.6102423
Steamed Low-Carb Breakfast,97.53,246.16,64.76,2748.0,0.6102401
Grilled Low-Carb Dinner,84.23,210.3,56.36,1334.0,0.6102394
Steamed Balanced Dinner,79.46,197.81,52.84,1781.0,0.61023444
Roasted Paleo Breakfast,93.18,232.15,61.96,2160.0,0.6102265
Raw Low-Carb Breakfast,102.22,257.27,68.2,2287.0,0.610226
Fried Keto Snack,88.93,220.71,59.65,2123.0,0.6102115
Grilled Low-Carb Dinner,94.98,236.71,62.73,1676.0,0.6102042
Roasted Low-Carb Lunch,93.26,232.69,62.49,2576.0,0.6102032
Raw Low-Carb Snack,83.93,209.53,56.43,1633.0,0.6101982
Grilled Vegan Lunch,90.23,222.41,59.76,1098.0,0.6101979
Grilled Paleo Breakfast,97.38,242.87,64.78,3491.0,0.61019236
Grilled Vegetarian Dinner,94.05,236.79,63.16,1707.0,0.61019015
Steamed Low-Carb Breakfast,88.84,222.27,59.75,1331.0,0.61018384
Roasted Low-Carb Snack,97.93,244.39,65.51,1556.0,0.6101657
Boiled Vegan Lunch,81.22,203.38,54.18,1573.0,0.61015946
Fried Vegan Snack,108.4,268.32,71.9,1435.0,0.61014926
Grilled Balanced Lunch,97.66,243.23,64.75,3212.0,0.610147
Baked Vegan Breakfast,102.7,254.91,68.09,2425.0,0.61013144
Raw Balanced Snack,102.27,253.83,68.36,2312.0,0.61013144
Fried Balanced Snack,96.46,238.19,63.68,1405.0,0.6101285
Grilled Paleo Breakfast,93.73,231.67,62.56,2112.0,0.6101203
Baked Vegetarian Lunch,97.2,244.48,66.02,2509.0,0.6101178
Fried Vegan Dinner,89.73,223.57,59.8,962.0,0.6101016
Roasted Keto Lunch,84.41,209.46,56.35,1222.0,0.61009735
Raw Balanced Dinner,93.89,237.82,62.97,1901.0,0.61009234
Baked Balanced Snack,93.74,236.72,62.99,1619.0,0.610089
Steamed Low-Carb Breakfast,84.03,208.06,55.6,1364.0,0.61008686
Boiled Balanced Breakfast,93.87,234.37,63.05,1738.0,0.6100835
Boiled Paleo Snack,108.3,271.08,72.54,1317.0,0.6100808
Steamed Paleo Dinner,83.04,210.2,55.43,1984.0,0.61007357
Grilled Vegan Breakfast,74.76,186.02,49.96,1898.0,0.61007214
Raw Keto Breakfast,69.71,174.44,46.5,1524.0,0.61006916
Raw Paleo Snack,84.34,208.74,56.36,2166.0,0.61006635
Fried Vegetarian Lunch,98.59,245.85,64.45,1496.0,0.6100619
Grilled Low-Carb Lunch,97.02,246.06,65.08,3195.0,0.61005694
Fried Vegetarian Snack,108.26,269.39,72.23,1475.0,0.610056
Baked Vegan Breakfast,93.56,232.35,62.69,1772.0,0.6100464
Steamed Paleo Breakfast,85.77,213.13,56.98,1341.0,0.6100439
Baked Paleo Snack,82.93,208.76,55.66,1819.0,0.6100427
Steamed Low-Carb Breakfast,78.49,197.24,52.69,2089.0,0.6100336
Steamed Paleo Dinner,102.88,258.45,68.51,2376.0,0.6100318
Boiled Vegan Dinner,85.38,212.88,57.11,1342.0,0.610031
Steamed Low-Carb Dinner,84.85,214.1,56.83,1531.0,0.610031
Baked Vegan Breakfast,101.51,255.34,67.79,2321.0,0.6100197
Boiled Balanced Breakfast,102.57,254.8,68.45,2203.0,0.6100197
Steamed Paleo Snack,87.12,217.56,57.84,1295.0,0.61000586
Baked Paleo Dinner,88.82,223.29,58.95,2173.0,0.6100035
Grilled Keto Snack,82.5,203.46,55.06,1518.0,0.6099915
Raw Vegetarian Dinner,99.36,244.76,65.62,1477.0,0.60998935
Raw Keto Breakfast,73.94,183.95,48.87,2020.0,0.60998094
Boiled Paleo Dinner,97.81,241.9,64.3,2477.0,0.6099798
Boiled Low-Carb Breakfast,97.48,242.35,64.34,2358.0,0.6099798
Boiled Balanced Dinner,95.79,237.85,64.11,1206.0,0.6099793
Steamed Low-Carb Dinner,69.71,174.44,46.5,1645.0,0.60997576
Grilled Paleo Lunch,87.72,216.83,58.05,1712.0,0.60996693
Steamed Vegetarian Snack,108.47,270.62,72.57,1767.0,0.6099621
Raw Keto Dinner,94.58,234.24,62.21,1799.0,0.6099547
Grilled Low-Carb Lunch,93.58,234.28,62.18,2237.0,0.6099458
Raw Paleo Lunch,82.02,202.93,54.68,1751.0,0.60994536
Grilled Vegetarian Lunch,83.91,209.73,55.39,2161.0,0.60993963
Roasted Vegetarian Snack,97.72,241.71,65.25,2391.0,0.60993224
Roasted Keto Dinner,97.44,243.8,64.71,2212.0,0.6099311
Raw Vegetarian Dinner,97.41,243.85,64.91,2326.0,0.6099311
Fried Low-Carb Lunch,95.51,240.14,64.5,1199.0,0.60992485
Roasted Vegan Snack,89.23,221.38,59.24,2229.0,0.60992306
Roasted Keto Breakfast,93.56,233.6,62.03,2576.0,0.6099223
Fried Keto Breakfast,100.18,253.72,67.65,2156.0,0.60991746
